session,max(zerocrossing(zerocrossing)),mean(zerocrossing(zerocrossing)),var(zerocrossing(zerocrossing))
Ses04F_impro04_F017,7361.0,7220.42857143,10951.3877551
Ses04F_impro04_F018,7302.0,6977.15384615,38638.7455621
Ses04F_impro04_F025,7566.0,7225.0,91476.0
Ses04F_impro04_F030,7350.0,7078.75,35447.1875
Ses04F_impro04_F031,7322.0,7061.28571429,39251.3469388
Ses04F_impro04_M001,7266.0,7145.0,11811.0
Ses04F_impro04_M002,7280.0,6857.09090909,94545.3553719
Ses04F_impro04_M003,7257.0,6921.5,47907.5
Ses04F_impro04_M004,7268.0,7205.66666667,5946.88888889
Ses04F_impro04_M005,7469.0,7129.4,56123.84
Ses04F_impro04_M006,7234.0,7040.16666667,20825.8055556
Ses04F_impro04_M007,7230.0,7089.33333333,10710.2222222
Ses04F_impro04_M008,7684.0,7157.11111111,47472.3209877
Ses04F_impro04_M009,7286.0,6749.53846154,122255.017751
Ses04F_impro04_M013,7392.0,7103.14285714,72044.4081633
Ses04F_impro04_M014,7151.0,6996.5,10010.75
Ses04F_impro04_M015,7390.0,7258.0,8440.0
Ses04F_impro04_M016,7095.0,6893.14285714,21635.2653061
Ses04F_impro04_M017,7355.0,7011.27272727,25465.107438
Ses04F_impro04_M018,7379.0,7072.35714286,22038.2295918
Ses04F_impro04_M019,7456.0,7126.88888889,34138.0987654
Ses04F_impro04_M020,7292.0,7085.0,21418.75
Ses04F_impro04_M021,7228.0,6703.7,63957.41
Ses04F_impro04_M022,7174.0,6768.08333333,181899.243056
Ses04F_impro04_M023,7151.0,6832.69230769,53239.7514793
Ses04F_impro04_M026,7143.0,6960.0,9568.88888889
Ses04F_impro04_M028,7344.0,6755.6,197862.64
Ses04F_impro04_M030,6964.0,6797.8,7696.16
Ses04F_impro04_M031,7075.0,6934.75,11673.1875
Ses04F_impro04_M033,7018.0,6949.5,4525.25
Ses04F_impro05_F004,7370.0,7076.25,42750.1875
Ses04F_impro05_F005,7227.0,7123.5,7923.25
Ses04F_impro05_F006,7374.0,6975.6875,46614.3398438
Ses04F_impro05_F008,7714.0,6970.5,149506.916667
Ses04F_impro05_F009,7674.0,6994.80434783,84043.592155
Ses04F_impro05_F010,7014.0,6797.75,40389.6875
Ses04F_impro05_F011,7298.0,6899.57575758,33912.1230487
Ses04F_impro05_F012,7714.0,7067.42105263,79156.033241
Ses04F_impro05_F013,7583.0,7138.81818182,101885.057851
Ses04F_impro05_F014,7137.0,6976.90909091,12702.6280992
Ses04F_impro05_F015,7503.0,7082.94736842,31383.5235457
Ses04F_impro05_F016,7381.0,7120.0,34264.6666667
Ses04F_impro05_F017,7105.0,6923.27272727,7297.2892562
Ses04F_impro05_F018,7550.0,7213.16666667,41380.4722222
Ses04F_impro05_F019,7494.0,7076.61111111,63062.7932099
Ses04F_impro06_F000,7524.0,7305.5,42406.75
Ses04F_impro06_F001,7968.0,7371.17391304,102370.056711
Ses04F_impro06_F002,8077.0,7418.43181818,51997.7908058
Ses04F_impro06_F003,7752.0,7544.0,43958.0
Ses04F_impro06_F004,7884.0,7432.74193548,64788.7075963
Ses04F_impro06_F005,7867.0,7349.13333333,70606.8488889
Ses04F_impro06_F006,7637.0,7353.8,28081.36
Ses04F_impro06_F007,7485.0,7246.0,71048.0
Ses04F_impro06_F008,7552.0,7195.4375,67487.7460938
Ses04F_impro06_F009,7744.0,7335.16666667,116280.472222
Ses04F_impro06_F010,7579.0,7505.0,5912.0
Ses04F_impro06_M000,7330.0,7052.0,33654.5833333
Ses04F_impro06_M001,7686.0,7145.85416667,65598.0828993
Ses04F_impro06_M002,7416.0,6920.47058824,213382.83737
Ses04F_impro06_M003,7329.0,7152.66666667,29274.8888889
Ses04F_impro06_M004,8181.0,7323.92307692,159202.378698
Ses04F_impro06_M005,7597.0,7000.125,166442.609375
Ses04F_impro06_M006,7804.0,7430.25,32182.9375
Ses04F_impro06_M007,7556.0,6861.53846154,213657.325444
Ses04F_impro06_M008,7416.0,7276.25,14561.1875
Ses04F_impro06_M009,7494.0,7103.20833333,49747.1649306
Ses04F_impro06_M010,7357.0,7213.75,12122.1875
Ses04F_impro06_M011,7511.0,6966.28571429,155188.489796
Ses04F_impro06_M012,7079.0,7009.0,4900.0
Ses04F_impro06_M013,7465.0,7066.16666667,71103.5388889
Ses04F_impro06_M014,7297.0,7258.33333333,2158.22222222
Ses04F_impro07_M000,7200.0,6913.8,30549.76
Ses04F_impro07_M009,6898.0,6691.11111111,14240.7654321
Ses04F_impro07_M013,7327.0,6958.66666667,77144.2222222
Ses04F_impro07_M016,7123.0,6957.25,11853.6875
Ses04F_impro07_M017,7067.0,6588.71428571,257209.346939
Ses04F_impro07_M018,6744.0,6492.0,64312.6666667
Ses04F_impro07_M019,6979.0,6769.33333333,34768.2222222
Ses04F_impro07_M020,6869.0,6840.5,812.25
Ses04F_impro07_M021,7087.0,6766.25,53730.4375
Ses04F_impro07_M022,6750.0,6631.0,7118.0
Ses04F_impro07_M023,7135.0,7056.0,3868.66666667
Ses04F_impro07_M026,7252.0,6693.41666667,112302.909722
Ses04F_impro07_M031,6839.0,6690.2,14205.36
Ses04F_impro07_M032,6991.0,6761.2,40944.96
Ses04F_impro07_M033,7151.0,7012.0,19321.0
Ses04F_impro07_M035,7878.0,7164.22222222,116161.283951
Ses04F_impro07_M044,7186.0,6979.2,26555.76
Ses04F_impro07_M051,7180.0,6909.5,43940.9166667
Ses04F_impro07_M057,7213.0,7122.66666667,4388.22222222
Ses04F_impro07_M058,7535.0,6869.0,123744.5
Ses04F_impro07_M059,7285.0,7029.4,40759.44
Ses04F_impro07_M060,6887.0,6847.25,1488.6875
Ses04F_impro07_M061,7438.0,7000.45454545,89001.7024793
Ses04F_impro07_M062,7207.0,6939.4,34294.64
Ses04F_impro07_M063,7031.0,6993.5,1406.25
Ses04F_impro07_M064,6704.0,6590.0,12996.0
Ses04F_impro07_M066,7004.0,6974.0,1050.0
Ses04F_impro07_M067,6980.0,6936.0,2012.5
Ses04F_impro07_M071,7271.0,6969.0,49044.4
Ses04F_impro07_M072,7264.0,6962.8,70964.56
Ses04F_impro07_M073,7171.0,7116.5,2970.25
Ses04F_impro07_M076,7289.0,7024.57142857,19039.9591837
Ses04F_impro07_M077,7231.0,6937.0,52306.6666667
Ses04F_impro07_M079,7862.0,7104.88888889,125344.320988
Ses04F_impro07_M080,7579.0,7009.375,106355.234375
Ses04F_impro07_M082,7100.0,6940.8,22136.56
Ses04F_impro08_F000,7436.0,7347.85714286,6670.69387755
Ses04F_impro08_F001,8092.0,7255.0,180164.5
Ses04F_impro08_F002,6906.0,6659.0,57969.5
Ses04F_impro08_F004,7539.0,7100.36363636,130988.231405
Ses04F_impro08_F005,7625.0,7392.77777778,17733.5061728
Ses04F_impro08_F006,7769.0,7264.2,211107.76
Ses04F_impro08_F008,7544.0,7040.51851852,72808.0274348
Ses04F_impro08_F009,7545.0,7139.07142857,71645.7806122
Ses04F_impro08_F023,7289.0,7037.75,59715.6875
Ses04F_impro08_M001,6963.0,6783.54545455,16862.0661157
Ses04F_impro08_M012,7287.0,6696.90909091,82248.8099174
Ses04F_impro08_M013,7356.0,6823.29411765,178353.619377
Ses04F_impro08_M014,7224.0,6791.25,90242.8541667
Ses04F_impro08_M015,7386.0,6704.13043478,82978.6351607
Ses04F_impro08_M016,7407.0,6814.46153846,89022.8639053
Ses04F_impro08_M017,7014.0,6926.0,6128.85714286
Ses04F_impro08_M018,6940.0,6727.6,70399.44
Ses04F_impro08_M019,7067.0,6464.5,179210.25
Ses04F_impro08_M022,7115.0,6858.2,30554.96
Ses04F_impro08_M023,7429.0,6794.0,235093.846154
Ses04F_impro08_M024,7048.0,6691.14285714,57195.2653061
Ses04F_script01_1_F004,7366.0,7232.25,14438.1875
Ses04F_script01_1_F011,7601.0,7433.0,13639.5
Ses04F_script01_1_F012,7385.0,7367.66666667,566.888888889
Ses04F_script01_1_F013,7620.0,7272.33333333,52509.8888889
Ses04F_script01_1_F014,7745.0,7222.875,121391.984375
Ses04F_script01_1_F015,7492.0,7265.75,41497.0208333
Ses04F_script01_1_F018,8524.0,7754.0,234642.8
Ses04F_script01_1_F019,7532.0,7282.14285714,77126.122449
Ses04F_script01_1_F022,7522.0,7223.125,47547.859375
Ses04F_script01_1_F023,7543.0,7268.09090909,32052.0826446
Ses04F_script01_1_F024,7697.0,7350.82352941,37590.733564
Ses04F_script01_1_F025,7821.0,7532.0,48970.2857143
Ses04F_script01_1_F029,7550.0,7378.4,30571.44
Ses04F_script01_1_F030,7740.0,7089.75,179988.3125
Ses04F_script01_1_F032,7665.0,7295.26666667,58345.1288889
Ses04F_script01_1_F035,7529.0,7374.6,11389.44
Ses04F_script01_1_F036,7368.0,7152.0,22931.6666667
Ses04F_script01_1_F037,6930.0,6782.75,16614.6875
Ses04F_script01_1_F040,7649.0,7418.75,31214.6875
Ses04F_script01_1_F041,7371.0,7065.4,30530.44
Ses04F_script01_1_F042,7536.0,7324.28571429,20494.2040816
Ses04F_script01_1_F044,7670.0,7482.14285714,21335.2653061
Ses04F_script01_1_M000,7307.0,6907.66666667,84326.2222222
Ses04F_script01_1_M004,7388.0,7038.33333333,37389.7777778
Ses04F_script01_1_M005,7595.0,7355.28571429,17782.7755102
Ses04F_script01_1_M009,7574.0,7207.33333333,38201.3888889
Ses04F_script01_1_M010,7728.0,7313.7,29282.21
Ses04F_script01_1_M012,7157.0,6670.33333333,118518.222222
Ses04F_script01_1_M013,7543.0,6854.7,142817.61
Ses04F_script01_1_M016,7244.0,7140.75,13510.6875
Ses04F_script01_1_M017,7266.0,7111.83333333,6673.13888889
Ses04F_script01_1_M020,7608.0,6936.16666667,193785.472222
Ses04F_script01_1_M021,7538.0,7125.08333333,34316.2430556
Ses04F_script01_1_M022,7516.0,7125.25,97595.1875
Ses04F_script01_1_M025,7253.0,6866.0,115431.5
Ses04F_script01_1_M026,7385.0,6904.4,116847.04
Ses04F_script01_1_M028,7415.0,7148.875,24586.109375
Ses04F_script01_1_M029,7589.0,7117.25,113397.1875
Ses04F_script01_1_M030,7352.0,6539.0,350092.666667
Ses04F_script01_1_M032,7433.0,7207.14285714,27217.6938776
Ses04F_script01_1_M034,7411.0,7036.83333333,51711.9722222
Ses04F_script01_1_M038,7072.0,6702.2,44384.16
Ses04F_script01_2_F000,7624.0,7259.4,93415.84
Ses04F_script01_2_F001,7501.0,7304.0,20287.0
Ses04F_script01_2_F005,7493.0,7416.16666667,3907.13888889
Ses04F_script01_2_F006,7447.0,7313.0,9637.0
Ses04F_script01_2_F007,7245.0,6745.71428571,97188.7755102
Ses04F_script01_2_F008,7406.0,7132.2,53557.76
Ses04F_script01_2_F009,7428.0,7044.66666667,120741.555556
Ses04F_script01_2_F010,7453.0,7054.63636364,68697.322314
Ses04F_script01_2_F016,7576.0,7076.76470588,130606.650519
Ses04F_script01_2_M000,7337.0,7207.5,6007.25
Ses04F_script01_2_M001,7375.0,7198.28571429,22560.2040816
Ses04F_script01_2_M004,7688.0,7403.0,45707.6
Ses04F_script01_2_M007,7578.0,6999.47368421,159315.828255
Ses04F_script01_2_M008,7565.0,7332.75,22492.6875
Ses04F_script01_2_M017,7364.0,7090.27272727,30374.0165289
Ses04F_script01_3_F009,7742.0,7674.8,1417.36
Ses04F_script01_3_F010,7416.0,7325.375,8857.484375
Ses04F_script01_3_F012,7684.0,7376.2,27800.96
Ses04F_script01_3_F013,7720.0,7480.4,37440.64
Ses04F_script01_3_F014,7818.0,7352.23529412,82417.7093426
Ses04F_script01_3_F015,7569.0,7176.8,50499.6266667
Ses04F_script01_3_F023,7627.0,7446.5,13085.25
Ses04F_script01_3_F024,7913.0,7651.5,62894.75
Ses04F_script01_3_F030,7620.0,7326.6,32221.44
Ses04F_script01_3_M004,7004.0,6984.5,380.25
Ses04F_script01_3_M008,7417.0,6743.44444444,232177.580247
Ses04F_script01_3_M009,7583.0,7292.9375,24685.4335938
Ses04F_script01_3_M010,7496.0,7216.86666667,24679.7155556
Ses04F_script01_3_M011,7274.0,7088.33333333,24399.3333333
Ses04F_script01_3_M014,7371.0,7082.16666667,34273.1388889
Ses04F_script01_3_M018,7575.0,7041.1,191674.49
Ses04F_script01_3_M019,7655.0,7048.0,104972.0
Ses04F_script01_3_M020,7572.0,7069.0,120855.428571
Ses04F_script01_3_M023,7859.0,7415.5,67727.9166667
Ses04F_script01_3_M024,7562.0,7180.2,128944.693333
Ses04F_script01_3_M026,7436.0,6970.4,142920.44
Ses04F_script01_3_M027,7451.0,7070.28571429,62483.0612245
Ses04F_script01_3_M028,7288.0,6814.0,85427.7142857
Ses04F_script01_3_M029,7202.0,7061.0,16500.5
Ses04F_script01_3_M030,7647.0,6924.85714286,157325.55102
Ses04F_script01_3_M031,7575.0,6871.3,134390.41
Ses04F_script01_3_M032,7692.0,7253.58823529,36838.2422145
Ses04F_script01_3_M033,7523.0,6976.76470588,77053.1211073
Ses04F_script01_3_M034,7496.0,7041.84210526,105274.975069
Ses04F_script01_3_M035,7695.0,7113.36363636,95556.5950413
Ses04F_script01_3_M036,7512.0,7217.125,34550.109375
Ses04F_script01_3_M039,7314.0,6874.75,158441.4375
Ses04F_script01_3_M040,7352.0,6990.75,72068.1875
Ses04F_script01_3_M041,7571.0,7118.33333333,83871.0222222
Ses04F_script01_3_M043,7863.0,7230.16666667,56708.25
Ses04F_script01_3_M044,7503.0,7334.85714286,11815.4081633
Ses04F_script01_3_M045,7278.0,7084.14285714,29220.4081633
Ses04F_script01_3_M047,7573.0,7296.5,64866.0
Ses04F_script02_1_F000,7614.0,7491.66666667,29686.8888889
Ses04F_script02_1_F007,7643.0,7418.0,22905.5
Ses04F_script02_1_F008,7849.0,7521.0,56839.2
Ses04F_script02_1_F012,7458.0,7060.8,80713.36
Ses04F_script02_1_F013,7517.0,7040.86666667,89055.3155556
Ses04F_script02_1_F014,7634.0,6883.5,202412.375
Ses04F_script02_1_F016,7163.0,7077.0,3708.66666667
Ses04F_script02_1_F017,7270.0,7071.0,42493.5
Ses04F_script02_1_F019,7211.0,7107.75,5370.6875
Ses04F_script02_1_F021,7498.0,7295.33333333,29200.8888889
Ses04F_script02_1_F022,7127.0,7043.66666667,10962.8888889
Ses04F_script02_1_M000,7163.0,6880.53846154,37490.8639053
Ses04F_script02_1_M010,7397.0,7063.6,45013.3066667
Ses04F_script02_1_M011,7338.0,6792.83333333,138848.638889
Ses04F_script02_1_M017,6897.0,6697.75,23398.1875
Ses04F_script02_1_M031,6910.0,6318.71428571,108867.346939
Ses04F_script02_2_F002,7729.0,7038.92857143,188685.923469
Ses04F_script02_2_F005,7374.0,7054.1875,34140.9023438
Ses04F_script02_2_F006,7471.0,7148.5,36519.25
Ses04F_script02_2_F007,7295.0,6831.28571429,170050.77551
Ses04F_script02_2_F008,7625.0,7319.25,25788.9375
Ses04F_script02_2_F009,7484.0,7322.0,8288.57142857
Ses04F_script02_2_F010,7671.0,7322.33333333,59254.5555556
Ses04F_script02_2_F011,7433.0,7192.16666667,16908.8055556
Ses04F_script02_2_F014,7215.0,6813.0,90908.8
Ses04F_script02_2_F019,7695.0,7091.0,159036.631579
Ses04F_script02_2_F020,8202.0,7277.06666667,185931.662222
Ses04F_script02_2_F021,7698.0,7372.90909091,90314.8099174
Ses04F_script02_2_F022,8375.0,7222.31578947,185136.531856
Ses04F_script02_2_F023,8006.0,7571.28571429,118826.204082
Ses04F_script02_2_F024,7521.0,7252.63636364,23734.5950413
Ses04F_script02_2_F025,7545.0,7417.33333333,22262.8888889
Ses04F_script02_2_F026,7918.0,7729.5,35532.25
Ses04F_script02_2_F031,7088.0,7082.0,36.0
Ses04F_script02_2_F033,7504.0,7178.0,55951.4285714
Ses04F_script02_2_F034,7176.0,6835.72727273,43024.1983471
Ses04F_script02_2_F037,7709.0,7334.77777778,54821.5061728
Ses04F_script02_2_F041,7936.0,7336.0,104153.428571
Ses04F_script02_2_F043,7727.0,7336.53333333,63772.7822222
Ses04F_script02_2_F044,7146.0,7015.0,11630.6666667
Ses04F_script02_2_F045,7898.0,7519.66666667,60278.2222222
Ses04F_script02_2_F046,7716.0,7376.35,49254.6275
Ses04F_script02_2_M000,7134.0,6997.6,19438.64
Ses04F_script02_2_M019,6948.0,6873.33333333,5961.55555556
Ses04F_script02_2_M020,7457.0,6732.04347826,105029.258979
Ses04F_script02_2_M023,7060.0,6970.66666667,8920.88888889
Ses04F_script02_2_M040,7211.0,6998.5,52201.5833333
Ses04F_script02_2_M041,7261.0,7012.27272727,67590.3801653
Ses04F_script02_2_M043,7299.0,7038.0,28666.5714286
Ses04F_script02_2_M044,7203.0,7004.72727273,43332.5619835
Ses04F_script02_2_M047,7069.0,6984.0,8952.66666667
Ses04F_script03_1_F012,7332.0,7237.5,8930.25
Ses04F_script03_1_F017,7394.0,6995.625,53421.234375
Ses04F_script03_1_M009,7024.0,6756.5,73292.75
Ses04F_script03_1_M017,7282.0,6966.85714286,58161.8367347
Ses04F_script03_1_M027,7047.0,6874.25,31772.1875
Ses04F_script03_1_M028,7228.0,6987.8,68855.16
Ses04F_script03_1_M029,7119.0,6944.0,18626.0
Ses04F_script03_1_M030,7123.0,6668.0,126950.0
Ses04F_script03_1_M031,7159.0,6923.2,18591.96
Ses04F_script03_2_F005,7285.0,7178.33333333,6921.55555556
Ses04F_script03_2_F012,7301.0,7209.5,8014.25
Ses04F_script03_2_F013,7234.0,7041.0,23272.6666667
Ses04F_script03_2_F014,6739.0,6730.0,81.0
Ses04F_script03_2_F019,7524.0,7198.5,58817.5833333
Ses04F_script03_2_F020,7560.0,7369.0,25201.0
Ses04F_script03_2_F021,7211.0,6982.0,52441.0
Ses04F_script03_2_F022,7308.0,6771.25,113434.6875
Ses04F_script03_2_F023,7256.0,6958.6,66749.44
Ses04F_script03_2_F024,7630.0,7364.0,41912.0
Ses04F_script03_2_F025,7380.0,7130.57142857,33971.6734694
Ses04F_script03_2_F026,7247.0,7036.66666667,19869.5555556
Ses04F_script03_2_F027,7527.0,7153.3,69461.01
Ses04F_script03_2_F028,7328.0,6947.5,131283.25
Ses04F_script03_2_F029,7474.0,7220.42857143,21459.1020408
Ses04F_script03_2_F030,7516.0,7420.4,7421.04
Ses04F_script03_2_F031,7241.0,6919.5,40387.5833333
Ses04F_script03_2_F034,7189.0,6938.57142857,18576.5306122
Ses04F_script03_2_F035,7114.0,6811.0,25891.3333333
Ses04F_script03_2_F036,7112.0,6796.66666667,71230.8888889
Ses04F_script03_2_F037,7307.0,6905.90909091,45586.8099174
Ses04F_script03_2_F038,6235.0,6111.5,15252.25
Ses04F_script03_2_F039,7021.0,6762.41666667,111391.576389
Ses04F_script03_2_F040,7259.0,6910.6,65544.24
Ses04F_script03_2_F041,7049.0,6906.0,13632.6666667
Ses04F_script03_2_F042,6924.0,6480.4,76969.04
Ses04F_script03_2_F043,7134.0,6812.76923077,30796.9467456
Ses04F_script03_2_F044,6984.0,6754.54545455,25414.2479339
Ses04F_script03_2_M000,7035.0,6979.375,2727.234375
Ses04F_script03_2_M001,7183.0,6773.25,76631.9375
Ses04F_script03_2_M003,7350.0,7005.83333333,68714.8055556
Ses04F_script03_2_M005,7064.0,6600.5,149498.25
Ses04F_script03_2_M006,7171.0,6731.66666667,111909.555556
Ses04F_script03_2_M007,7350.0,7131.66666667,29914.8888889
Ses04F_script03_2_M008,6851.0,6686.25,14880.1875
Ses04F_script03_2_M010,7038.0,6926.25,7196.1875
Ses04F_script03_2_M014,7068.0,6810.66666667,33974.2222222
Ses04F_script03_2_M015,7044.0,6932.0,8144.66666667
Ses04F_script03_2_M016,7090.0,6700.16666667,40233.8055556
Ses04F_script03_2_M024,7093.0,6845.0,33263.6
Ses04F_script03_2_M027,7330.0,6958.0,78478.5
Ses04F_script03_2_M031,7329.0,7020.14285714,45840.122449
Ses04F_script03_2_M034,6965.0,6706.25,61968.6875
Ses04F_script03_2_M035,6911.0,6356.16666667,271780.138889
Ses04F_script03_2_M037,6932.0,6720.0,22532.5
Ses04F_script03_2_M039,6507.0,6489.0,324.0
Ses04F_script03_2_M040,6909.0,6599.0,40346.0
Ses04F_script03_2_M041,7308.0,6765.76923077,42416.9467456
Ses04F_script03_2_M042,7101.0,6568.4,280617.84
Ses04F_script03_2_M043,6740.0,6533.5,42642.25
Ses04F_script03_2_M044,7075.0,6859.11111111,56795.2098765
Ses04F_script03_2_M045,7216.0,6761.64285714,52723.8010204
Ses04M_impro01_F000,7607.0,7228.0,60667.5
Ses04M_impro01_F001,7515.0,7299.2,29154.16
Ses04M_impro01_F002,7765.0,7262.5,51793.25
Ses04M_impro01_F012,7529.0,7252.5,33442.5833333
Ses04M_impro01_F018,7711.0,7280.125,68878.859375
Ses04M_impro01_F019,7395.0,7258.25,8903.4375
Ses04M_impro01_F021,7317.0,7164.625,9192.484375
Ses04M_impro01_M000,7484.0,6849.22727273,165684.902893
Ses04M_impro01_M003,6894.0,6870.0,576.0
Ses04M_impro01_M018,6738.0,6508.0,29180.6666667
Ses04M_impro01_M024,7320.0,6961.125,55376.609375
Ses04M_impro02_F009,7684.0,7085.76923077,141169.715976
Ses04M_impro02_F020,7242.0,7135.25,4507.1875
Ses04M_impro02_F021,7325.0,7086.22222222,21696.1728395
Ses04M_impro02_M000,7422.0,7240.0,18224.2857143
Ses04M_impro02_M008,7416.0,7166.85714286,40383.5510204
Ses04M_impro03_F024,7481.0,7082.71428571,47311.0612245
Ses04M_impro03_M005,7309.0,6887.85714286,105284.408163
Ses04M_impro03_M006,7065.0,6576.5,73075.9166667
Ses04M_impro03_M007,7562.0,6926.25,103802.6875
Ses04M_impro03_M008,7178.0,6772.0,52956.3157895
Ses04M_impro03_M009,7402.0,7140.92307692,34956.2248521
Ses04M_impro03_M020,7328.0,6831.30434783,76692.3856333
Ses04M_impro03_M021,7133.0,6654.66666667,62133.5555556
Ses04M_impro03_M022,6932.0,6906.33333333,909.555555556
Ses04M_impro03_M024,7466.0,6840.5,125603.661765
Ses04M_impro03_M025,7189.0,6705.65217391,68212.5746692
Ses04M_impro03_M026,7067.0,6986.0,6561.0
Ses04M_impro03_M028,7535.0,6827.64285714,131806.943878
Ses04M_impro03_M029,7173.0,6805.72727273,29514.7438017
Ses04M_impro03_M030,7413.0,7068.15384615,30624.4378698
Ses04M_impro03_M031,7649.0,6738.61538462,344821.467456
Ses04M_impro04_F000,7490.0,7331.5,11310.9166667
Ses04M_impro04_F001,7456.0,7226.25,27555.1875
Ses04M_impro04_F002,7420.0,7086.5,57171.5833333
Ses04M_impro04_F003,8575.0,7665.6,184697.44
Ses04M_impro04_F004,7626.0,7243.6,40584.24
Ses04M_impro04_F005,7564.0,7150.73684211,68058.6149584
Ses04M_impro04_F006,7702.0,7506.6,37393.04
Ses04M_impro04_F007,7524.0,7136.61538462,31233.6213018
Ses04M_impro04_F008,7833.0,7245.42105263,141126.559557
Ses04M_impro04_F009,7344.0,7233.16666667,10636.4722222
Ses04M_impro04_F011,7122.0,7009.8,8455.36
Ses04M_impro04_F012,7393.0,7131.0,42242.6666667
Ses04M_impro04_F013,7235.0,6916.83333333,65347.1388889
Ses04M_impro04_F015,7600.0,7284.44444444,30307.1358025
Ses04M_impro04_F016,7199.0,7052.6,26243.44
Ses04M_impro04_F017,6936.0,6870.5,4290.25
Ses04M_impro04_M004,7296.0,6962.125,89538.609375
Ses04M_impro04_M020,7144.0,6916.16666667,55970.4722222
Ses04M_impro04_M021,7345.0,6889.375,60399.734375
Ses04M_impro04_M022,7460.0,7003.57142857,128148.244898
Ses04M_impro05_F000,7435.0,7179.0,46193.5
Ses04M_impro05_F001,7502.0,7275.33333333,37304.8888889
Ses04M_impro05_F002,7193.0,7146.66666667,2334.88888889
Ses04M_impro05_F003,7017.0,7017.0,0.0
Ses04M_impro05_F006,7891.0,7025.44444444,248632.246914
Ses04M_impro05_F007,7252.0,7011.42857143,19484.244898
Ses04M_impro05_F008,7378.0,7219.42857143,42494.244898
Ses04M_impro05_F009,7237.0,6912.0,60381.0
Ses04M_impro05_F010,7426.0,7063.2,67082.96
Ses04M_impro05_F013,7359.0,7228.66666667,8721.55555556
Ses04M_impro05_F017,7489.0,7075.14285714,97201.8367347
Ses04M_impro05_F019,7497.0,7072.25,64549.1875
Ses04M_impro05_F020,7340.0,6955.6,98125.44
Ses04M_impro05_F036,7426.0,7156.0,26843.6
Ses04M_impro05_F037,6987.0,6736.2,33840.56
Ses04M_impro05_M008,7007.0,6694.0,49072.6666667
Ses04M_impro05_M009,7243.0,6966.75,65958.6875
Ses04M_impro05_M010,7224.0,6857.16666667,96461.1388889
Ses04M_impro05_M011,7121.0,7025.5,9120.25
Ses04M_impro05_M014,7013.0,6619.1,175879.09
Ses04M_impro05_M015,7160.0,6923.33333333,17794.8888889
Ses04M_impro05_M016,7513.0,7361.66666667,11621.5555556
Ses04M_impro05_M017,7445.0,6785.94117647,162013.820069
Ses04M_impro05_M018,7322.0,6948.0,106222.0
Ses04M_impro05_M022,7220.0,6819.375,49204.484375
Ses04M_impro05_M026,7146.0,6847.85714286,63154.122449
Ses04M_impro05_M038,6728.0,6427.33333333,45722.8888889
Ses04M_impro05_M039,7237.0,6982.0,34203.7142857
Ses04M_impro05_M044,6963.0,6800.66666667,41603.8888889
Ses04M_impro05_M045,7501.0,6932.7,203875.41
Ses04M_impro06_F000,7766.0,7388.5,59127.5833333
Ses04M_impro06_F001,7652.0,6987.25,228718.1875
Ses04M_impro06_F002,8064.0,7513.3,112455.01
Ses04M_impro06_F003,7838.0,7432.33333333,36620.0
Ses04M_impro06_F004,8298.0,7808.2,92238.36
Ses04M_impro06_F005,8242.0,7682.16666667,126124.472222
Ses04M_impro06_F006,7501.0,7349.33333333,11776.2222222
Ses04M_impro06_F007,7885.0,7431.18181818,80551.2396694
Ses04M_impro06_F008,8251.0,7351.86666667,275945.582222
Ses04M_impro06_F009,8142.0,7363.54166667,115160.164931
