session,maxAmplitude
Ses04F_script01_2\Ses04F_script01_2_F005,10224
Ses04F_script01_2\Ses04F_script01_2_F006,6155
Ses04F_script01_2\Ses04F_script01_2_F007,11945
Ses04F_script01_2\Ses04F_script01_2_F008,15161
Ses04F_script01_2\Ses04F_script01_2_F009,6856
Ses04F_script01_2\Ses04F_script01_2_F010,12516
Ses04F_script01_2\Ses04F_script01_2_F011,9975
Ses04F_script01_2\Ses04F_script01_2_F012,16177
Ses04F_script01_2\Ses04F_script01_2_F013,26527
Ses04F_script01_2\Ses04F_script01_2_F014,26210
Ses04F_script01_2\Ses04F_script01_2_F015,22675
Ses04F_script01_2\Ses04F_script01_2_F016,22721
Ses04F_script01_2\Ses04F_script01_2_F017,10510
Ses04F_script01_2\Ses04F_script01_2_F018,22782
Ses04F_script01_2\Ses04F_script01_2_F019,17594
Ses04F_script01_2\Ses04F_script01_2_F020,11591
Ses04F_script01_2\Ses04F_script01_2_F021,7897
Ses04F_script01_2\Ses04F_script01_2_M000,2524
Ses04F_script01_2\Ses04F_script01_2_M001,2148
Ses04F_script01_2\Ses04F_script01_2_M002,5295
Ses04F_script01_2\Ses04F_script01_2_M003,4403
Ses04F_script01_2\Ses04F_script01_2_M004,1466
Ses04F_script01_2\Ses04F_script01_2_M005,2935
Ses04F_script01_2\Ses04F_script01_2_M006,2598
Ses04F_script01_2\Ses04F_script01_2_M007,2698
Ses04F_script01_2\Ses04F_script01_2_M008,2408
Ses04F_script01_2\Ses04F_script01_2_M009,3369
Ses04F_script01_2\Ses04F_script01_2_M010,4432
Ses04F_script01_2\Ses04F_script01_2_M011,4259
Ses04F_script01_2\Ses04F_script01_2_M012,3660
Ses04F_script01_2\Ses04F_script01_2_M013,4632
Ses04F_script01_2\Ses04F_script01_2_M014,2494
Ses04F_script01_2\Ses04F_script01_2_M015,8263
Ses04F_script01_2\Ses04F_script01_2_M016,8089
Ses04F_script01_2\Ses04F_script01_2_M017,9443
Ses04F_script01_2\Ses04F_script01_2_M018,5450
Ses04F_script01_3\Ses04F_script01_3_F000,5429
Ses04F_script01_3\Ses04F_script01_3_F001,5226
Ses04F_script01_3\Ses04F_script01_3_F002,6517
Ses04F_script01_3\Ses04F_script01_3_F003,4100
Ses04F_script01_3\Ses04F_script01_3_F004,6325
Ses04F_script01_3\Ses04F_script01_3_F005,8218
Ses04F_script01_3\Ses04F_script01_3_F006,9227
Ses04F_script01_3\Ses04F_script01_3_F007,6208
Ses04F_script01_3\Ses04F_script01_3_F008,3533
Ses04F_script01_3\Ses04F_script01_3_F009,1447
Ses04F_script01_3\Ses04F_script01_3_F010,9062
Ses04F_script01_3\Ses04F_script01_3_F011,3451
Ses04F_script01_3\Ses04F_script01_3_F012,1469
Ses04F_script01_3\Ses04F_script01_3_F013,3446
Ses04F_script01_3\Ses04F_script01_3_F014,9931
Ses04F_script01_3\Ses04F_script01_3_F015,12536
Ses04F_script01_3\Ses04F_script01_3_F016,6938
Ses04F_script01_3\Ses04F_script01_3_F017,5227
Ses04F_script01_3\Ses04F_script01_3_F018,2714
Ses04F_script01_3\Ses04F_script01_3_F019,4332
Ses04F_script01_3\Ses04F_script01_3_F020,6054
Ses04F_script01_3\Ses04F_script01_3_F021,3079
Ses04F_script01_3\Ses04F_script01_3_F022,4980
Ses04F_script01_3\Ses04F_script01_3_F023,2314
Ses04F_script01_3\Ses04F_script01_3_F024,1418
Ses04F_script01_3\Ses04F_script01_3_F025,2562
Ses04F_script01_3\Ses04F_script01_3_F026,2516
Ses04F_script01_3\Ses04F_script01_3_F027,11068
Ses04F_script01_3\Ses04F_script01_3_F028,11521
Ses04F_script01_3\Ses04F_script01_3_F029,12243
Ses04F_script01_3\Ses04F_script01_3_F030,13361
Ses04F_script01_3\Ses04F_script01_3_M000,2579
Ses04F_script01_3\Ses04F_script01_3_M001,1766
Ses04F_script01_3\Ses04F_script01_3_M002,2119
Ses04F_script01_3\Ses04F_script01_3_M003,2011
Ses04F_script01_3\Ses04F_script01_3_M004,4056
Ses04F_script01_3\Ses04F_script01_3_M005,5039
Ses04F_script01_3\Ses04F_script01_3_M006,1151
Ses04F_script01_3\Ses04F_script01_3_M007,1345
Ses04F_script01_3\Ses04F_script01_3_M008,1688
Ses04F_script01_3\Ses04F_script01_3_M009,1799
Ses04F_script01_3\Ses04F_script01_3_M010,2431
Ses04F_script01_3\Ses04F_script01_3_M011,2793
Ses04F_script01_3\Ses04F_script01_3_M012,1851
Ses04F_script01_3\Ses04F_script01_3_M013,3093
Ses04F_script01_3\Ses04F_script01_3_M014,1957
Ses04F_script01_3\Ses04F_script01_3_M015,1399
Ses04F_script01_3\Ses04F_script01_3_M016,2078
Ses04F_script01_3\Ses04F_script01_3_M017,1931
Ses04F_script01_3\Ses04F_script01_3_M018,2640
Ses04F_script01_3\Ses04F_script01_3_M019,2987
Ses04F_script01_3\Ses04F_script01_3_M020,2462
Ses04F_script01_3\Ses04F_script01_3_M021,2073
Ses04F_script01_3\Ses04F_script01_3_M022,2674
Ses04F_script01_3\Ses04F_script01_3_M023,2014
Ses04F_script01_3\Ses04F_script01_3_M024,2900
Ses04F_script01_3\Ses04F_script01_3_M025,3382
Ses04F_script01_3\Ses04F_script01_3_M026,2278
Ses04F_script01_3\Ses04F_script01_3_M027,3692
Ses04F_script01_3\Ses04F_script01_3_M028,3913
Ses04F_script01_3\Ses04F_script01_3_M029,2223
Ses04F_script01_3\Ses04F_script01_3_M030,2858
Ses04F_script01_3\Ses04F_script01_3_M031,2314
Ses04F_script01_3\Ses04F_script01_3_M032,3011
Ses04F_script01_3\Ses04F_script01_3_M033,5775
Ses04F_script01_3\Ses04F_script01_3_M034,4097
Ses04F_script01_3\Ses04F_script01_3_M035,1866
Ses04F_script01_3\Ses04F_script01_3_M036,3476
Ses04F_script01_3\Ses04F_script01_3_M037,4770
Ses04F_script01_3\Ses04F_script01_3_M038,4852
Ses04F_script01_3\Ses04F_script01_3_M039,5312
Ses04F_script01_3\Ses04F_script01_3_M040,4154
Ses04F_script01_3\Ses04F_script01_3_M041,6495
Ses04F_script01_3\Ses04F_script01_3_M042,4808
Ses04F_script01_3\Ses04F_script01_3_M043,11099
Ses04F_script01_3\Ses04F_script01_3_M044,7619
Ses04F_script01_3\Ses04F_script01_3_M045,2408
Ses04F_script01_3\Ses04F_script01_3_M046,1360
Ses04F_script01_3\Ses04F_script01_3_M047,1719
Ses04F_script02_1\Ses04F_script02_1_F000,2938
Ses04F_script02_1\Ses04F_script02_1_F001,3169
Ses04F_script02_1\Ses04F_script02_1_F002,4574
Ses04F_script02_1\Ses04F_script02_1_F003,10428
Ses04F_script02_1\Ses04F_script02_1_F004,12453
Ses04F_script02_1\Ses04F_script02_1_F005,1712
Ses04F_script02_1\Ses04F_script02_1_F006,4283
Ses04F_script02_1\Ses04F_script02_1_F007,7803
Ses04F_script02_1\Ses04F_script02_1_F008,8458
Ses04F_script02_1\Ses04F_script02_1_F009,9882
Ses04F_script02_1\Ses04F_script02_1_F010,5219
Ses04F_script02_1\Ses04F_script02_1_F011,8522
Ses04F_script02_1\Ses04F_script02_1_F012,11425
Ses04F_script02_1\Ses04F_script02_1_F013,23343
Ses04F_script02_1\Ses04F_script02_1_F014,17301
Ses04F_script02_1\Ses04F_script02_1_F015,8413
Ses04F_script02_1\Ses04F_script02_1_F016,11900
Ses04F_script02_1\Ses04F_script02_1_F017,11856
Ses04F_script02_1\Ses04F_script02_1_F018,20875
Ses04F_script02_1\Ses04F_script02_1_F019,12086
Ses04F_script02_1\Ses04F_script02_1_F020,4219
Ses04F_script02_1\Ses04F_script02_1_F021,4582
Ses04F_script02_1\Ses04F_script02_1_F022,7338
Ses04F_script02_1\Ses04F_script02_1_M000,5664
Ses04F_script02_1\Ses04F_script02_1_M001,6266
Ses04F_script02_1\Ses04F_script02_1_M002,5484
Ses04F_script02_1\Ses04F_script02_1_M003,5221
Ses04F_script02_1\Ses04F_script02_1_M004,3794
Ses04F_script02_1\Ses04F_script02_1_M005,5814
Ses04F_script02_1\Ses04F_script02_1_M006,1968
Ses04F_script02_1\Ses04F_script02_1_M007,3101
Ses04F_script02_1\Ses04F_script02_1_M008,5362
Ses04F_script02_1\Ses04F_script02_1_M009,3329
Ses04F_script02_1\Ses04F_script02_1_M010,3353
Ses04F_script02_1\Ses04F_script02_1_M011,2883
Ses04F_script02_1\Ses04F_script02_1_M012,2382
Ses04F_script02_1\Ses04F_script02_1_M013,2960
Ses04F_script02_1\Ses04F_script02_1_M014,2482
Ses04F_script02_1\Ses04F_script02_1_M015,3391
Ses04F_script02_1\Ses04F_script02_1_M016,6419
Ses04F_script02_1\Ses04F_script02_1_M017,2770
Ses04F_script02_1\Ses04F_script02_1_M018,5442
Ses04F_script02_1\Ses04F_script02_1_M019,5758
Ses04F_script02_1\Ses04F_script02_1_M020,7030
Ses04F_script02_1\Ses04F_script02_1_M021,3840
Ses04F_script02_1\Ses04F_script02_1_M022,6752
Ses04F_script02_1\Ses04F_script02_1_M023,3749
Ses04F_script02_1\Ses04F_script02_1_M024,3896
Ses04F_script02_1\Ses04F_script02_1_M025,7984
Ses04F_script02_1\Ses04F_script02_1_M026,7761
Ses04F_script02_1\Ses04F_script02_1_M027,3982
Ses04F_script02_1\Ses04F_script02_1_M028,6274
Ses04F_script02_1\Ses04F_script02_1_M029,7598
Ses04F_script02_1\Ses04F_script02_1_M030,4512
Ses04F_script02_1\Ses04F_script02_1_M031,9693
Ses04F_script02_1\Ses04F_script02_1_M032,7622
Ses04F_script02_1\Ses04F_script02_1_M033,7213
Ses04F_script02_1\Ses04F_script02_1_M034,5384
Ses04F_script02_1\Ses04F_script02_1_M035,4656
Ses04F_script02_1\Ses04F_script02_1_M036,9307
Ses04F_script02_1\Ses04F_script02_1_M037,12810
Ses04F_script02_1\Ses04F_script02_1_M038,12237
Ses04F_script02_1\Ses04F_script02_1_M039,7173
Ses04F_script02_1\Ses04F_script02_1_M040,4900
Ses04F_script02_1\Ses04F_script02_1_M041,2484
Ses04F_script02_1\Ses04F_script02_1_M042,2847
Ses04F_script02_2\Ses04F_script02_2_F000,5954
Ses04F_script02_2\Ses04F_script02_2_F001,7253
Ses04F_script02_2\Ses04F_script02_2_F002,9479
Ses04F_script02_2\Ses04F_script02_2_F003,14123
Ses04F_script02_2\Ses04F_script02_2_F004,5427
Ses04F_script02_2\Ses04F_script02_2_F005,26877
Ses04F_script02_2\Ses04F_script02_2_F006,13358
Ses04F_script02_2\Ses04F_script02_2_F007,27871
Ses04F_script02_2\Ses04F_script02_2_F008,1923
Ses04F_script02_2\Ses04F_script02_2_F009,24002
Ses04F_script02_2\Ses04F_script02_2_F010,20020
Ses04F_script02_2\Ses04F_script02_2_F011,21419
Ses04F_script02_2\Ses04F_script02_2_F012,18650
Ses04F_script02_2\Ses04F_script02_2_F013,19818
Ses04F_script02_2\Ses04F_script02_2_F014,27054
Ses04F_script02_2\Ses04F_script02_2_F015,7789
Ses04F_script02_2\Ses04F_script02_2_F016,20619
Ses04F_script02_2\Ses04F_script02_2_F017,23481
Ses04F_script02_2\Ses04F_script02_2_F018,7607
Ses04F_script02_2\Ses04F_script02_2_F019,6883
Ses04F_script02_2\Ses04F_script02_2_F020,4541
Ses04F_script02_2\Ses04F_script02_2_F021,12591
Ses04F_script02_2\Ses04F_script02_2_F022,12699
Ses04F_script02_2\Ses04F_script02_2_F023,3752
Ses04F_script02_2\Ses04F_script02_2_F024,7548
Ses04F_script02_2\Ses04F_script02_2_F025,1235
Ses04F_script02_2\Ses04F_script02_2_F026,1530
Ses04F_script02_2\Ses04F_script02_2_F027,4436
Ses04F_script02_2\Ses04F_script02_2_F028,4960
Ses04F_script02_2\Ses04F_script02_2_F029,6091
Ses04F_script02_2\Ses04F_script02_2_F030,11863
Ses04F_script02_2\Ses04F_script02_2_F031,26886
Ses04F_script02_2\Ses04F_script02_2_F032,27192
Ses04F_script02_2\Ses04F_script02_2_F033,24537
Ses04F_script02_2\Ses04F_script02_2_F034,23707
Ses04F_script02_2\Ses04F_script02_2_F035,14506
Ses04F_script02_2\Ses04F_script02_2_F036,23712
Ses04F_script02_2\Ses04F_script02_2_F037,7813
Ses04F_script02_2\Ses04F_script02_2_F038,3440
Ses04F_script02_2\Ses04F_script02_2_F039,11813
Ses04F_script02_2\Ses04F_script02_2_F040,12314
Ses04F_script02_2\Ses04F_script02_2_F041,7340
Ses04F_script02_2\Ses04F_script02_2_F042,6641
Ses04F_script02_2\Ses04F_script02_2_F043,3712
Ses04F_script02_2\Ses04F_script02_2_F044,5954
Ses04F_script02_2\Ses04F_script02_2_F045,2833
Ses04F_script02_2\Ses04F_script02_2_F046,3018
Ses04F_script02_2\Ses04F_script02_2_F047,996
Ses04F_script02_2\Ses04F_script02_2_M000,3697
Ses04F_script02_2\Ses04F_script02_2_M001,3619
Ses04F_script02_2\Ses04F_script02_2_M002,5021
Ses04F_script02_2\Ses04F_script02_2_M003,4538
Ses04F_script02_2\Ses04F_script02_2_M004,2859
Ses04F_script02_2\Ses04F_script02_2_M005,3627
Ses04F_script02_2\Ses04F_script02_2_M006,7989
Ses04F_script02_2\Ses04F_script02_2_M007,9476
Ses04F_script02_2\Ses04F_script02_2_M008,3318
Ses04F_script02_2\Ses04F_script02_2_M009,8018
Ses04F_script02_2\Ses04F_script02_2_M010,5570
Ses04F_script02_2\Ses04F_script02_2_M011,6943
Ses04F_script02_2\Ses04F_script02_2_M012,5472
Ses04F_script02_2\Ses04F_script02_2_M013,3904
Ses04F_script02_2\Ses04F_script02_2_M014,3138
Ses04F_script02_2\Ses04F_script02_2_M015,3251
Ses04F_script02_2\Ses04F_script02_2_M016,9534
Ses04F_script02_2\Ses04F_script02_2_M017,12513
Ses04F_script02_2\Ses04F_script02_2_M018,5123
Ses04F_script02_2\Ses04F_script02_2_M019,3048
Ses04F_script02_2\Ses04F_script02_2_M020,7962
Ses04F_script02_2\Ses04F_script02_2_M021,8778
Ses04F_script02_2\Ses04F_script02_2_M022,3827
Ses04F_script02_2\Ses04F_script02_2_M023,2318
Ses04F_script02_2\Ses04F_script02_2_M024,2592
Ses04F_script02_2\Ses04F_script02_2_M025,6362
Ses04F_script02_2\Ses04F_script02_2_M026,2330
Ses04F_script02_2\Ses04F_script02_2_M027,6028
Ses04F_script02_2\Ses04F_script02_2_M028,8238
Ses04F_script02_2\Ses04F_script02_2_M029,13802
Ses04F_script02_2\Ses04F_script02_2_M030,13434
Ses04F_script02_2\Ses04F_script02_2_M031,10504
Ses04F_script02_2\Ses04F_script02_2_M032,9746
Ses04F_script02_2\Ses04F_script02_2_M033,9086
Ses04F_script02_2\Ses04F_script02_2_M034,14143
Ses04F_script02_2\Ses04F_script02_2_M035,13071
Ses04F_script02_2\Ses04F_script02_2_M036,8374
Ses04F_script02_2\Ses04F_script02_2_M037,7590
Ses04F_script02_2\Ses04F_script02_2_M038,2868
Ses04F_script02_2\Ses04F_script02_2_M039,2863
Ses04F_script02_2\Ses04F_script02_2_M040,1881
Ses04F_script02_2\Ses04F_script02_2_M041,5651
Ses04F_script02_2\Ses04F_script02_2_M042,2720
Ses04F_script02_2\Ses04F_script02_2_M043,3280
Ses04F_script02_2\Ses04F_script02_2_M044,4229
Ses04F_script02_2\Ses04F_script02_2_M045,4072
Ses04F_script02_2\Ses04F_script02_2_M046,3328
Ses04F_script02_2\Ses04F_script02_2_M047,2404
Ses04F_script02_2\Ses04F_script02_2_M048,2053
Ses04F_script02_2\Ses04F_script02_2_M049,1036
Ses04F_script02_2\Ses04F_script02_2_M050,483
Ses04F_script03_1\Ses04F_script03_1_F000,8494
Ses04F_script03_1\Ses04F_script03_1_F001,14272
Ses04F_script03_1\Ses04F_script03_1_F002,15310
Ses04F_script03_1\Ses04F_script03_1_F003,3948
Ses04F_script03_1\Ses04F_script03_1_F004,22601
Ses04F_script03_1\Ses04F_script03_1_F005,21835
Ses04F_script03_1\Ses04F_script03_1_F006,11796
Ses04F_script03_1\Ses04F_script03_1_F007,16405
Ses04F_script03_1\Ses04F_script03_1_F008,3968
Ses04F_script03_1\Ses04F_script03_1_F009,14997
Ses04F_script03_1\Ses04F_script03_1_F010,3171
Ses04F_script03_1\Ses04F_script03_1_F011,22827
Ses04F_script03_1\Ses04F_script03_1_F012,7682
Ses04F_script03_1\Ses04F_script03_1_F013,9278
Ses04F_script03_1\Ses04F_script03_1_F014,14601
Ses04F_script03_1\Ses04F_script03_1_F015,13842
Ses04F_script03_1\Ses04F_script03_1_F016,11224
Ses04F_script03_1\Ses04F_script03_1_F017,18140
Ses04F_script03_1\Ses04F_script03_1_F018,7233
Ses04F_script03_1\Ses04F_script03_1_F019,6157
Ses04F_script03_1\Ses04F_script03_1_F020,16076
Ses04F_script03_1\Ses04F_script03_1_F021,11721
Ses04F_script03_1\Ses04F_script03_1_F022,8466
Ses04F_script03_1\Ses04F_script03_1_F023,23376
Ses04F_script03_1\Ses04F_script03_1_F024,16901
Ses04F_script03_1\Ses04F_script03_1_F025,3822
Ses04F_script03_1\Ses04F_script03_1_F026,17530
Ses04F_script03_1\Ses04F_script03_1_F027,17921
Ses04F_script03_1\Ses04F_script03_1_F028,15635
Ses04F_script03_1\Ses04F_script03_1_F029,25525
Ses04F_script03_1\Ses04F_script03_1_F030,8984
Ses04F_script03_1\Ses04F_script03_1_M000,7769
Ses04F_script03_1\Ses04F_script03_1_M001,5454
Ses04F_script03_1\Ses04F_script03_1_M002,8537
Ses04F_script03_1\Ses04F_script03_1_M003,3014
Ses04F_script03_1\Ses04F_script03_1_M004,8947
Ses04F_script03_1\Ses04F_script03_1_M005,13036
Ses04F_script03_1\Ses04F_script03_1_M006,5654
Ses04F_script03_1\Ses04F_script03_1_M007,5999
Ses04F_script03_1\Ses04F_script03_1_M008,9624
Ses04F_script03_1\Ses04F_script03_1_M009,7826
Ses04F_script03_1\Ses04F_script03_1_M010,2915
Ses04F_script03_1\Ses04F_script03_1_M011,7318
Ses04F_script03_1\Ses04F_script03_1_M012,9116
Ses04F_script03_1\Ses04F_script03_1_M013,8247
Ses04F_script03_1\Ses04F_script03_1_M014,11952
Ses04F_script03_1\Ses04F_script03_1_M015,4176
Ses04F_script03_1\Ses04F_script03_1_M016,4312
Ses04F_script03_1\Ses04F_script03_1_M017,7309
Ses04F_script03_1\Ses04F_script03_1_M018,10045
Ses04F_script03_1\Ses04F_script03_1_M019,6391
Ses04F_script03_1\Ses04F_script03_1_M020,2022
Ses04F_script03_1\Ses04F_script03_1_M021,8409
Ses04F_script03_1\Ses04F_script03_1_M022,10452
Ses04F_script03_1\Ses04F_script03_1_M023,11528
Ses04F_script03_1\Ses04F_script03_1_M024,8408
Ses04F_script03_1\Ses04F_script03_1_M025,4306
Ses04F_script03_1\Ses04F_script03_1_M026,5766
Ses04F_script03_1\Ses04F_script03_1_M027,6955
Ses04F_script03_1\Ses04F_script03_1_M028,7980
Ses04F_script03_1\Ses04F_script03_1_M029,12285
Ses04F_script03_1\Ses04F_script03_1_M030,6490
Ses04F_script03_1\Ses04F_script03_1_M031,6560
Ses04F_script03_1\Ses04F_script03_1_M032,12369
Ses04F_script03_1\Ses04F_script03_1_M033,7047
Ses04F_script03_1\Ses04F_script03_1_M034,10371
Ses04F_script03_1\Ses04F_script03_1_M035,8107
Ses04F_script03_1\Ses04F_script03_1_M036,5325
Ses04F_script03_2\Ses04F_script03_2_F000,5570
Ses04F_script03_2\Ses04F_script03_2_F001,19875
Ses04F_script03_2\Ses04F_script03_2_F002,13573
Ses04F_script03_2\Ses04F_script03_2_F003,14734
Ses04F_script03_2\Ses04F_script03_2_F004,6452
Ses04F_script03_2\Ses04F_script03_2_F005,15055
Ses04F_script03_2\Ses04F_script03_2_F006,11777
Ses04F_script03_2\Ses04F_script03_2_F007,26058
Ses04F_script03_2\Ses04F_script03_2_F008,13401
Ses04F_script03_2\Ses04F_script03_2_F009,2992
Ses04F_script03_2\Ses04F_script03_2_F010,9549
Ses04F_script03_2\Ses04F_script03_2_F011,15988
Ses04F_script03_2\Ses04F_script03_2_F012,4048
Ses04F_script03_2\Ses04F_script03_2_F013,18244
Ses04F_script03_2\Ses04F_script03_2_F014,26832
Ses04F_script03_2\Ses04F_script03_2_F015,11106
Ses04F_script03_2\Ses04F_script03_2_F016,16956
Ses04F_script03_2\Ses04F_script03_2_F017,15638
Ses04F_script03_2\Ses04F_script03_2_F018,21047
Ses04F_script03_2\Ses04F_script03_2_F019,8737
Ses04F_script03_2\Ses04F_script03_2_F020,16493
Ses04F_script03_2\Ses04F_script03_2_F021,6779
Ses04F_script03_2\Ses04F_script03_2_F022,26941
Ses04F_script03_2\Ses04F_script03_2_F023,7565
Ses04F_script03_2\Ses04F_script03_2_F024,5626
Ses04F_script03_2\Ses04F_script03_2_F025,18581
Ses04F_script03_2\Ses04F_script03_2_F026,14061
Ses04F_script03_2\Ses04F_script03_2_F027,18980
Ses04F_script03_2\Ses04F_script03_2_F028,11161
Ses04F_script03_2\Ses04F_script03_2_F029,12342
Ses04F_script03_2\Ses04F_script03_2_F030,5595
Ses04F_script03_2\Ses04F_script03_2_F031,7043
Ses04F_script03_2\Ses04F_script03_2_F032,9044
Ses04F_script03_2\Ses04F_script03_2_F033,6363
Ses04F_script03_2\Ses04F_script03_2_F034,15351
Ses04F_script03_2\Ses04F_script03_2_F035,27105
Ses04F_script03_2\Ses04F_script03_2_F036,27017
Ses04F_script03_2\Ses04F_script03_2_F037,27180
Ses04F_script03_2\Ses04F_script03_2_F038,9527
Ses04F_script03_2\Ses04F_script03_2_F039,30460
Ses04F_script03_2\Ses04F_script03_2_F040,22831
Ses04F_script03_2\Ses04F_script03_2_F041,26789
Ses04F_script03_2\Ses04F_script03_2_F042,26953
Ses04F_script03_2\Ses04F_script03_2_F043,30330
Ses04F_script03_2\Ses04F_script03_2_F044,30189
Ses04F_script03_2\Ses04F_script03_2_M000,6825
Ses04F_script03_2\Ses04F_script03_2_M001,6427
Ses04F_script03_2\Ses04F_script03_2_M002,6394
Ses04F_script03_2\Ses04F_script03_2_M003,9229
Ses04F_script03_2\Ses04F_script03_2_M004,6371
Ses04F_script03_2\Ses04F_script03_2_M005,9822
Ses04F_script03_2\Ses04F_script03_2_M006,8644
Ses04F_script03_2\Ses04F_script03_2_M007,7048
Ses04F_script03_2\Ses04F_script03_2_M008,4419
Ses04F_script03_2\Ses04F_script03_2_M009,2943
Ses04F_script03_2\Ses04F_script03_2_M010,2318
Ses04F_script03_2\Ses04F_script03_2_M011,4735
Ses04F_script03_2\Ses04F_script03_2_M012,6241
Ses04F_script03_2\Ses04F_script03_2_M013,3906
Ses04F_script03_2\Ses04F_script03_2_M014,7019
Ses04F_script03_2\Ses04F_script03_2_M015,11001
Ses04F_script03_2\Ses04F_script03_2_M016,7279
Ses04F_script03_2\Ses04F_script03_2_M017,4389
Ses04F_script03_2\Ses04F_script03_2_M018,6192
Ses04F_script03_2\Ses04F_script03_2_M019,3869
Ses04F_script03_2\Ses04F_script03_2_M020,4395
Ses04F_script03_2\Ses04F_script03_2_M021,6229
Ses04F_script03_2\Ses04F_script03_2_M022,8361
Ses04F_script03_2\Ses04F_script03_2_M023,4374
Ses04F_script03_2\Ses04F_script03_2_M024,4416
Ses04F_script03_2\Ses04F_script03_2_M025,4826
Ses04F_script03_2\Ses04F_script03_2_M026,5483
Ses04F_script03_2\Ses04F_script03_2_M027,5128
Ses04F_script03_2\Ses04F_script03_2_M028,8756
Ses04F_script03_2\Ses04F_script03_2_M029,4043
Ses04F_script03_2\Ses04F_script03_2_M030,3446
Ses04F_script03_2\Ses04F_script03_2_M031,12238
Ses04F_script03_2\Ses04F_script03_2_M032,2646
Ses04F_script03_2\Ses04F_script03_2_M033,4297
Ses04F_script03_2\Ses04F_script03_2_M034,6104
Ses04F_script03_2\Ses04F_script03_2_M035,7795
Ses04F_script03_2\Ses04F_script03_2_M036,1994
Ses04F_script03_2\Ses04F_script03_2_M037,12065
Ses04F_script03_2\Ses04F_script03_2_M038,11663
Ses04F_script03_2\Ses04F_script03_2_M039,9927
Ses04F_script03_2\Ses04F_script03_2_M040,10303
Ses04F_script03_2\Ses04F_script03_2_M041,13421
Ses04F_script03_2\Ses04F_script03_2_M042,11312
Ses04F_script03_2\Ses04F_script03_2_M043,13015
Ses04F_script03_2\Ses04F_script03_2_M044,14404
Ses04F_script03_2\Ses04F_script03_2_M045,13964
Ses04M_impro01\Ses04M_impro01_F000,4759
Ses04M_impro01\Ses04M_impro01_F001,4213
Ses04M_impro01\Ses04M_impro01_F002,3193
Ses04M_impro01\Ses04M_impro01_F003,8186
Ses04M_impro01\Ses04M_impro01_F004,6327
Ses04M_impro01\Ses04M_impro01_F005,5341
Ses04M_impro01\Ses04M_impro01_F006,8393
Ses04M_impro01\Ses04M_impro01_F007,3332
Ses04M_impro01\Ses04M_impro01_F008,3417
Ses04M_impro01\Ses04M_impro01_F009,5858
Ses04M_impro01\Ses04M_impro01_F010,6677
Ses04M_impro01\Ses04M_impro01_F011,11332
Ses04M_impro01\Ses04M_impro01_F012,5980
Ses04M_impro01\Ses04M_impro01_F013,12303
Ses04M_impro01\Ses04M_impro01_F014,10833
Ses04M_impro01\Ses04M_impro01_F015,12807
Ses04M_impro01\Ses04M_impro01_F016,7522
Ses04M_impro01\Ses04M_impro01_F017,13302
Ses04M_impro01\Ses04M_impro01_F018,10837
Ses04M_impro01\Ses04M_impro01_F019,11856
Ses04M_impro01\Ses04M_impro01_F020,1991
Ses04M_impro01\Ses04M_impro01_F021,9148
Ses04M_impro01\Ses04M_impro01_M000,7313
Ses04M_impro01\Ses04M_impro01_M001,9427
Ses04M_impro01\Ses04M_impro01_M002,10775
Ses04M_impro01\Ses04M_impro01_M003,4874
Ses04M_impro01\Ses04M_impro01_M004,6292
Ses04M_impro01\Ses04M_impro01_M005,10749
Ses04M_impro01\Ses04M_impro01_M006,10249
Ses04M_impro01\Ses04M_impro01_M007,8797
Ses04M_impro01\Ses04M_impro01_M008,9880
Ses04M_impro01\Ses04M_impro01_M009,11880
Ses04M_impro01\Ses04M_impro01_M010,10360
Ses04M_impro01\Ses04M_impro01_M011,13990
Ses04M_impro01\Ses04M_impro01_M012,4317
Ses04M_impro01\Ses04M_impro01_M013,9060
Ses04M_impro01\Ses04M_impro01_M014,15320
Ses04M_impro01\Ses04M_impro01_M015,17869
Ses04M_impro01\Ses04M_impro01_M016,13391
Ses04M_impro01\Ses04M_impro01_M017,20531
Ses04M_impro01\Ses04M_impro01_M018,20748
Ses04M_impro01\Ses04M_impro01_M019,9666
Ses04M_impro01\Ses04M_impro01_M020,13687
Ses04M_impro01\Ses04M_impro01_M021,19692
Ses04M_impro01\Ses04M_impro01_M022,11137
Ses04M_impro01\Ses04M_impro01_M023,7586
Ses04M_impro01\Ses04M_impro01_M024,9446
Ses04M_impro02\Ses04M_impro02_F000,1656
Ses04M_impro02\Ses04M_impro02_F001,3080
Ses04M_impro02\Ses04M_impro02_F002,3934
Ses04M_impro02\Ses04M_impro02_F003,3245
Ses04M_impro02\Ses04M_impro02_F004,653
Ses04M_impro02\Ses04M_impro02_F005,3666
Ses04M_impro02\Ses04M_impro02_F006,5563
Ses04M_impro02\Ses04M_impro02_F007,7190
Ses04M_impro02\Ses04M_impro02_F008,4927
Ses04M_impro02\Ses04M_impro02_F009,4848
Ses04M_impro02\Ses04M_impro02_F010,5170
Ses04M_impro02\Ses04M_impro02_F011,6539
Ses04M_impro02\Ses04M_impro02_F012,3762
Ses04M_impro02\Ses04M_impro02_F013,6042
Ses04M_impro02\Ses04M_impro02_F014,7064
Ses04M_impro02\Ses04M_impro02_F015,3072
Ses04M_impro02\Ses04M_impro02_F016,6134
Ses04M_impro02\Ses04M_impro02_F017,3690
