session,max(max(amplitude)),max(mean(amplitude)),max(var(amplitude)),mean(max(amplitude)),mean(mean(amplitude)),mean(var(amplitude)),var(max(amplitude)),var(mean(amplitude)),var(var(amplitude)),max(energy(energy)),mean(energy(energy)),var(energy(energy)),max(silence_ratio(silence_ratio)),mean(silence_ratio(silence_ratio)),var(silence_ratio(silence_ratio)),max(zerocrossing(zerocrossing)),mean(zerocrossing(zerocrossing)),var(zerocrossing(zerocrossing)),max(max(cepstrum)),max(mean(cepstrum)),max(var(cepstrum)),mean(max(cepstrum)),mean(mean(cepstrum)),mean(var(cepstrum)),var(max(cepstrum)),var(mean(cepstrum)),var(var(cepstrum))
Ses03F_impro04_M000,1468.0,2.806875,212871.23626210933,401.03703703703695,-0.9963425925925926,21784.644340451392,124350.33196159125,2.5742109867969822,1728172260.809231,7997612.0,3682992.81481,5205519492980.0,0.02,0.00900462962963,3.41510202332e-05,80.0,9.92592592593,254.66117969799998,20.1603972166,0.0156793940202,0.274658833374,16.739829281600002,0.0129544359001,0.190877584473,4.33068489654,8.86737167928e-06,0.0018813073140999997
Ses03F_impro04_M001,1137.0,2.05375,62356.46354335937,312.25925925925924,-0.930324074074074,9917.175509172455,85294.34019204388,2.3351453521519208,254016389.03229803,9318436.0,3847959.48148,8550059864800.0,0.021875,0.009814814814809999,4.21821416324e-05,41.0,7.2962962962999995,93.31961591219999,19.7345139583,0.016348939256799998,0.26458486143000004,15.5787101182,0.013235039918100001,0.16838139715199998,2.6965688946,3.15373060877e-06,0.0012825023192400001
Ses03F_impro04_M002,1895.0,3.72625,445595.793125,557.7105263157895,-0.9423026315789474,54581.591294572354,279051.9951523546,4.016264599203601,11982350845.444515,7972262.0,3462660.57895,4963069106020.0,0.02,0.00794407894737,3.10836327043e-05,88.0,8.605263157889999,268.396814404,22.188186308600002,0.0162720979712,0.314736577232,17.3874149953,0.0139082842027,0.203062401368,4.65030696767,2.1568966774099997e-06,0.00226138182557
Ses03F_impro04_M003,1186.0,2.750625,180463.28600585932,397.90625,-0.8356835937499999,33622.93562938233,142403.8349609375,4.415515267562866,2925164823.811725,10252914.0,3663695.21875,6998420335850.0,0.02125,0.00822265625,4.47536468506e-05,34.0,9.15625,101.506835938,21.1308575181,0.0167806999797,0.287144272289,16.5077709904,0.0135159197045,0.18600490365,5.09356499828,2.73716520951e-06,0.0021804578921
Ses03F_impro04_M004,799.0,3.075625,29262.12724375,172.19047619047618,-0.8993452380952379,4802.1570309523795,37768.34467120181,1.6798614760487534,78857605.5271415,8684500.0,2472640.0,6374801643090.0,0.02125,0.0122023809524,3.28727324263e-05,104.0,27.714285714299997,722.013605442,18.0323044679,0.0153309197514,0.216486460894,14.5617370369,0.012976782665299998,0.145330303548,1.4495586159,5.0833505521e-06,0.000569825266896
Ses03F_impro04_M005,2724.0,4.515,589781.9534,649.04,-0.8417249999999998,76146.81295685937,602523.2384,6.170567165,24819183409.04856,8732074.0,3574398.76,5559154827450.0,0.0175,0.00725,2.446875e-05,169.0,15.68,1155.9776,23.3316344612,0.0162215999044,0.352686486339,17.1867061127,0.014150072164200002,0.202097993752,8.44082553728,2.30314688152e-06,0.00422712773209
Ses03F_impro04_M006,1607.0,5.219375,192684.02749960934,529.5925925925926,-0.8799999999999998,41872.27755271991,277293.2784636488,6.390547280092592,3973768724.82398,8623293.0,3014844.88889,4431994394570.0,0.025,0.00997685185185,4.16805984225e-05,130.0,16.555555555599998,807.9506172839999,21.8381335342,0.0167978400702,0.30824290701900003,16.955746808,0.014177790773799999,0.195870367185,7.8806464486,1.6660298035200001e-06,0.0035604322185999997
Ses03F_impro04_M007,615.0,2.620625,46788.06095273436,260.8695652173913,-0.8294836956521737,11002.604174711278,41387.59168241966,5.938298391717867,222526653.52818033,10234853.0,3820865.52174,6185575616340.0,0.016875,0.008016304347830001,2.50221526465e-05,53.0,14.347826087,193.965973535,17.919509038399998,0.016774621110399998,0.215219453035,15.4020036576,0.0139366171157,0.161489455539,1.65382942565,3.20729922691e-06,0.000624346606231
Ses03F_impro04_M008,2023.0,3.975,369031.460625,718.7647058823529,-0.918841911764706,63037.33319727711,301609.2093425605,5.806521234658844,6211759977.943657,7196007.0,3510863.7941199997,3656197562510.0,0.0225,0.00680147058824,3.97464316609e-05,147.0,14.367647058800001,653.056012111,22.551467698699998,0.0171218882592,0.325342612881,17.2403845916,0.013673189682400002,0.203643721514,7.137646374119999,4.0525152512900005e-06,0.00337711661494
Ses03F_impro04_M009,1469.0,2.52375,160395.16885,573.1521739130435,-0.8522146739130435,35771.086668232005,153867.30293005664,3.37142333061348,1586445757.8407686,8745579.0,4991006.63043,4768932596960.0,0.019375,0.00588315217391,2.97142677812e-05,41.0,5.45652173913,84.7698487713,21.7299415033,0.0164310219278,0.30536258957199996,17.2652164299,0.0134733740554,0.20254596041099998,5.155575637069999,4.18386837528e-06,0.00229069197605
Ses03F_impro04_M010,1963.0,1.969375,198033.06263710943,672.2075471698113,-0.9058136792452834,44319.91714896079,196742.88145247425,2.0913502592114623,2538488270.7763195,7809820.0,4654684.28302,3754378939820.0,0.02375,0.00625,2.39239386792e-05,79.0,7.377358490569999,148.084015664,22.6310340803,0.0158205310791,0.33258595519699996,17.8134443552,0.012764916447,0.213675789814,3.9246959243300004,8.158094126719999e-06,0.00190235385026
Ses03F_impro04_M011,1436.0,0.785,56997.52127499999,378.3846153846154,-0.9614903846153846,9089.258619441103,247536.2366863905,1.3138879530325445,253382486.68523,7612157.0,3309491.7692299997,7086626768710.0,0.014375,0.00951923076923,2.33866494083e-05,77.0,15.461538461500002,475.94082840199997,20.7517104654,0.015262958682,0.283677522191,15.648292938800001,0.0127896178916,0.169162373032,5.26295010695,3.11926191214e-06,0.0025071513440500003
Ses03F_impro04_M012,1805.0,5.419375,486547.43344375,518.483870967742,-0.9218346774193552,51206.97522767138,231580.95941727364,4.597815736781345,9315684765.554243,11656223.0,4278659.48387,8091509426410.0,0.025,0.00697580645161,4.31980033819e-05,48.0,7.887096774189999,148.293704475,21.105860258099998,0.0165865910148,0.287224158826,16.9545574949,0.0139208297984,0.19517009279599998,5.81226368786,2.52644638628e-06,0.00260576197971
Ses03F_impro04_M013,879.0,1.266875,33844.48156210937,249.7352941176471,-0.8697977941176471,6242.716157571231,49347.606401384095,1.473636137881163,76299908.48144998,9167556.0,3243633.6764700003,7033624644970.0,0.023125,0.0113786764706,3.49443798659e-05,127.0,19.2352941176,710.3564013839999,18.874321920699998,0.0152916501034,0.23187214995900002,15.406332564400001,0.0132815906372,0.163583410541,4.01342044024,2.17018477312e-06,0.0014998175831400001
Ses03F_impro04_M014,2243.0,4.280625,336121.2423902343,604.8620689655173,-0.9527370689655176,56160.465744248366,384981.2223543401,7.047733173862961,7961727519.838081,9153461.0,4173244.3793099998,5980423169620.0,0.021875,0.00650862068966,3.58975549941e-05,27.0,6.44827586207,49.3507728894,21.508046991500002,0.017325388818599997,0.297636539618,17.1842766935,0.0139931236616,0.20172300702999998,5.34638861241,2.68813657206e-06,0.0028129806578400004
Ses03F_impro04_M015,1267.0,4.505,111145.3877984375,409.44186046511635,-0.8742151162790697,17497.809916969483,144983.50243374793,4.609726309829635,788029976.540137,9099717.0,3435190.60465,5530069642480.0,0.0225,0.00843023255814,2.86223127366e-05,103.0,12.4651162791,403.31855056800003,20.3804928637,0.016455348047899998,0.271083500304,16.0567873097,0.0136482454678,0.177085972476,5.20096828311,4.09859948486e-06,0.00219898147859
Ses03F_impro04_M016,3355.0,4.866875,1404662.6009339846,590.2307692307693,-0.8345673076923078,93620.9054519832,769604.7159763314,6.920064656527363,75687382688.75458,7315779.0,2241248.7692299997,2721182363550.0,0.0225,0.0107451923077,3.23623566938e-05,140.0,20.8461538462,1325.36094675,23.415303439899997,0.0172728532293,0.351770571976,16.0801347006,0.013590039475399999,0.17953879767099998,9.419884623049999,4.22191746351e-06,0.004654899266329999
Ses03F_impro04_M017,2484.0,3.895,536632.4037777344,472.75675675675683,-0.9161993243243244,41048.75318767946,373143.80569758953,4.8253809834961645,11387008969.365236,7311053.0,2997456.67568,5818579304670.0,0.02125,0.0102533783784,4.15004108839e-05,109.0,14.945945945899998,706.4835646460001,22.506776456599997,0.0165873214933,0.332108300207,16.1878239019,0.0133979008379,0.181697257721,9.47066799803,4.4412528437199995e-06,0.0045148847905
Ses03F_impro04_M018,2634.0,5.68875,255689.60116835934,574.6744186046511,-0.8919912790697675,37379.544515852096,346872.26608977834,3.3384839617698754,3409231078.6325426,9555269.0,3954352.4418599997,6321431730180.0,0.02,0.00758720930233,3.38950108167e-05,88.0,13.976744186,414.069226609,21.2499817317,0.016439959838700002,0.307879315045,16.902642821,0.0134388885644,0.195243921985,5.53623378875,2.9525133046599997e-06,0.00256640711369
Ses03F_impro04_M019,749.0,2.81,44556.87640000001,222.0606060606061,-0.8907386363636367,5556.396916986269,36336.11753902663,2.265822998450413,108977164.37278368,9664089.0,2601687.90909,4593168321650.0,0.020625,0.012026515151500002,2.02185204316e-05,96.0,18.7878787879,520.5913682280001,18.416464851700002,0.015704889055700003,0.220553689431,15.363324781300001,0.0131935740945,0.160627461394,2.1810700936000003,4.71734322221e-06,0.0008049396447219999
Ses03F_impro05_F002,9896.0,5.64625,7882937.550373438,3038.8529411764707,-0.8325183823529408,1126067.8694419232,7925214.772491353,10.314511660967238,3409467187458.121,8029125.0,3084900.6764700003,3612404177580.0,0.011875,0.00255514705882,1.06702124784e-05,20.0,3.32352941176,19.807093425599998,27.0346725248,0.0170391134459,0.464287157209,21.896996027199997,0.0143395259602,0.320244072395,12.225380525699999,3.38684875879e-06,0.00820185357455
Ses03F_impro05_F005,7697.0,7.573125,4027815.65984375,1457.638888888889,-0.9241840277777776,296956.55941297737,2621036.2029321,11.465897988703224,315527374278.6378,8002490.0,3918150.19444,3569469065620.0,0.01125,0.0030902777777800003,1.03937596451e-05,116.0,7.833333333330001,294.0,25.7590826186,0.0175412409306,0.431263760637,20.1831217469,0.0141190029351,0.274320793393,10.3014715499,4.42156867426e-06,0.006290457126409999
Ses03F_impro05_F007,14319.0,9.351875,27980347.16232461,2724.777777777778,-0.8907916666666665,1207858.1410754514,8409472.572839502,18.074164755208333,10571588030292.846,8162360.0,3365368.66667,4391311756040.0,0.014375,0.002375,9.342013888889999e-06,53.0,4.51111111111,87.8943209877,26.961070119299997,0.018093320725099997,0.46820743640600004,21.4051701105,0.0147796310452,0.30811746641800003,13.4213251132,3.6329360696e-06,0.008737522906049998
Ses03F_impro05_F008,15025.0,10.668125,24069739.715475,2752.7,-1.093645833333333,1258503.025376263,9832156.21,24.5286250282118,18271323434363.934,4893157.0,2822388.36667,1519436401130.0,0.010625,0.0022291666666700003,1.00438368056e-05,35.0,3.63333333333,62.6322222222,27.995536816799998,0.0175738636488,0.511678787471,21.3920877253,0.0151644148658,0.30868517688200003,12.7835222409,3.2521615635200003e-06,0.00888953961642
Ses03F_impro05_F009,9699.0,11.553125,4692764.659060936,1727.8974358974356,-0.9260576923076924,453129.7188845152,3413853.989480605,15.510455712216473,757482619945.9568,8436724.0,4198233.84615,4795256818700.0,0.011875,0.00334935897436,1.07870027942e-05,41.0,5.46153846154,100.29980276100001,25.426129637,0.0177175842788,0.419755588227,20.495937105899998,0.0140451393797,0.278973734915,7.059476060720001,6.98230370075e-06,0.004297684427800001
Ses03F_impro05_F010,3420.0,3.62375,460783.9812484375,642.25,-0.92909375,60316.87416298827,671843.1875,3.378840565429688,11806506388.955906,8318577.0,3993337.95,3340945406690.0,0.01125,0.00575,1.31484375e-05,51.0,9.7,132.41,24.0419871577,0.0157815652772,0.38071618286799996,18.126186093599998,0.0137562761165,0.22440688196400002,11.3748861184,2.8997947065299998e-06,0.006280440311970001
Ses03F_impro05_F011,10712.0,9.90375,11666310.154648438,3067.964285714286,-0.916953125,1645831.483001319,7718980.355867348,22.060492523193364,6790546158857.363,7549136.0,2902941.73214,4903379775440.0,0.010625,0.00270089285714,9.71131616709e-06,57.0,7.17857142857,200.503826531,27.2143666207,0.0178505103891,0.474042026067,22.0736703958,0.014606364555799998,0.325154430334,14.1592500725,5.16417273801e-06,0.00944039368145
Ses03F_impro05_F015,11853.0,23.18125,21672658.03346836,3715.888888888889,-0.8796759259259259,2992554.154839293,13980821.654320987,84.18063652692042,28165988160810.125,8203544.0,3393096.9629599997,5781981531830.0,0.009375,0.00171296296296,4.82038751715e-06,21.0,3.66666666667,24.6666666667,28.228133839499996,0.0189768771308,0.509858397006,21.768178478600003,0.0150044006816,0.320252779986,16.7908593404,8.99869504585e-06,0.012387961943099999
Ses03F_impro05_F016,15318.0,8.350625,24796993.32120273,4020.0943396226417,-0.7687853773584907,2086225.9717711743,16962386.65147739,25.882634189491373,22485385484022.86,8180106.0,3011654.28302,3413051295600.0,0.00875,0.00122641509434,3.61088243147e-06,16.0,2.35849056604,16.494126023499998,28.5938267177,0.0180821971215,0.52068445947,23.1527764338,0.014633989019599999,0.35540974636399997,11.5333657258,8.02850529055e-06,0.008697473159610001
Ses03F_impro05_F017,11726.0,6.903125,6235335.68509336,2338.387096774193,-0.9790725806451612,682902.5392300405,6625375.914672217,13.363154583441725,1608673988053.7124,8203815.0,3591843.6129,3895831259420.0,0.010625,0.0024395161290300003,9.28313605619e-06,34.0,5.0,83.6774193548,27.8497906214,0.0168757411824,0.494869875515,21.5036997694,0.0149009388718,0.308241948439,10.8982064952,2.13466437723e-06,0.0077079290554800005
Ses03F_impro05_M003,2721.0,3.043125,229106.36424375,444.2380952380952,-0.8917361111111111,22966.722043210568,224935.57823129246,3.2641226245590818,1730642084.8081312,10216539.0,3824010.8095199997,6722251563630.0,0.0275,0.00900793650794,4.07692822499e-05,48.0,8.03174603175,102.72915092,21.7071706417,0.0163729514092,0.315432029422,16.4779103838,0.0134770992717,0.18589041036899998,5.89116729849,3.5636631517199997e-06,0.0026892284651
Ses03F_impro05_M008,1757.0,2.4425,269323.7511058593,688.9850746268656,-0.9120149253731344,41734.16721979945,309828.3430608154,2.6994977824264863,3305562994.691717,9465104.0,3964550.65672,5392645296880.0,0.024375,0.00693097014925,3.48732665961e-05,102.0,12.2388059701,408.659389619,22.562233853899997,0.016007431689799997,0.330906148869,17.6400855399,0.0134154643004,0.213878239359,8.62487522911,3.8257216039900004e-06,0.0042355048617
Ses03F_impro05_M009,2440.0,2.81125,191445.46038085932,726.4193548387095,-0.9041935483870966,50152.35063989415,506547.9209157127,2.698971552256764,4104900219.340861,8138146.0,3299553.16129,4372404314300.0,0.0175,0.00796370967742,3.5609066076999996e-05,78.0,10.7419354839,314.255983351,21.9341453426,0.015925252986,0.315913748151,17.699552814,0.0138671087285,0.21487461672,6.39868571211,1.18347045449e-06,0.00327272366403
Ses03F_impro05_M011,5053.0,6.181875,435287.0599808594,1138.5744680851064,-0.9001994680851064,100570.2396326879,993813.5210502484,4.786298123443866,14790285830.227137,10180745.0,4677936.531909999,5187264175600.0,0.02,0.0049335106383,2.29427201222e-05,47.0,6.82978723404,114.822091444,24.273713547800003,0.0166624205666,0.377239937095,19.3006795569,0.013244497130100001,0.250241619243,5.6097603315999995,4.85922449225e-06,0.0032589016500799996
Ses03F_impro05_M013,6332.0,6.5925,2375146.3312359373,1669.2380952380954,-0.8769047619047619,330361.40194123884,2114113.705215419,11.846894418757088,267861351652.76456,8062389.0,3839193.4285699995,3987517768170.0,0.01625,0.0035416666666699998,1.79067460317e-05,20.0,2.02380952381,12.070861678,25.041904828099998,0.017409722452599998,0.40456591239100004,20.5563630141,0.0136445739988,0.283853862563,9.21146355112,1.05549666723e-05,0.005591729197579999
Ses03F_impro05_M014,3012.0,1.436875,504119.5977734375,991.9047619047619,-0.8803869047619047,106233.5558662016,836126.3718820863,3.146761029620181,20803708131.584824,7536188.0,4133314.4285699995,4419844953280.0,0.021875,0.00508928571429,3.60969387755e-05,158.0,10.6666666667,1122.50793651,24.7781533661,,,-inf,,,,,
Ses03F_impro06_F000,962.0,3.7775,91225.6353109375,213.71052631578945,-0.8691776315789475,7622.014161410359,31729.88988919668,4.755928044927285,285879024.64430475,8216614.0,4136214.3684199997,3578347029080.0,0.014375,0.0076480263157900005,1.35574467625e-05,185.0,14.6315789474,958.811634349,21.0133878446,0.0165394015136,0.290080135543,16.1526117748,0.014093680677700001,0.17778352448100002,3.2082473794300004,2.11566138742e-06,0.00146793927229
Ses03F_impro06_F001,1354.0,4.880625,71674.86654843751,273.258064516129,-0.8605040322580646,8633.856448828126,86657.41727367326,5.4839912404071285,281849724.6009849,8390940.0,4232618.74194,2990924661730.0,0.01625,0.00737903225806,1.00660119667e-05,88.0,12.5483870968,400.69927159199995,19.8067723508,0.0162883339203,0.257069716833,15.9327535147,0.013872836715599999,0.17442313002999998,2.4002691613,3.4221375279900003e-06,0.00110890030974
Ses03F_impro06_F002,1239.0,3.52125,70173.3139859375,275.70454545454544,-0.9586505681818179,9734.057440722654,66233.70816115702,5.7082500700138805,227796550.3365229,10732527.0,4582494.79545,5504598949500.0,0.018125,0.00711647727273,1.82389188404e-05,137.0,17.0454545455,575.04338843,19.324128272,0.0164476703568,0.241724408219,15.970037827899999,0.0137902278041,0.174132515471,2.19330670219,4.23178793014e-06,0.0009749632375560001
Ses03F_impro06_F003,1812.0,3.799375,256002.5324234375,475.4821428571428,-0.91421875,29756.930182575335,179361.03539540808,5.108530430385044,2547882726.1794558,8950804.0,4729627.7857099995,4085229260520.0,0.015625,0.00559151785714,1.63842026068e-05,97.0,17.6607142857,568.652742347,22.2636050721,0.0164504302134,0.323960698456,17.4216767581,0.013637462366799998,0.20529165882199998,4.856043919049999,5.03799252565e-06,0.00243042291163
Ses03F_impro06_F004,625.0,3.79375,42486.31374375,219.5142857142857,-0.9193928571428572,6973.906984888394,22855.44979591836,4.092481885841837,93197774.12740643,9838072.0,4928996.85714,5001811543670.0,0.018125,0.00705357142857,1.01243622449e-05,119.0,20.2571428571,666.3053061219999,19.7661040534,0.0165139097758,0.255255652497,15.8328766843,0.0136611055369,0.170115415138,2.53638821427,2.6551744098400003e-06,0.00106876776682
Ses03F_impro06_F005,1434.0,6.84125,303476.6855621094,284.2068965517241,-0.9529813218390802,15000.68114201239,63532.968688069726,6.761812461396817,1744290217.004282,10840305.0,4674968.7931,4097639637380.0,0.014375,0.00727729885057,1.25806125314e-05,94.0,16.7126436782,428.22777117199996,22.578424545300003,0.016853194864399998,0.330620452314,16.1582278228,0.0137744347961,0.179025881829,3.7539157200499997,4.61688483183e-06,0.00173021315252
